,Loan_Date,Date_of_Birth,Region,Ask_Date,Monthly_Income,Mortgage_Leverage,Maturity,Interest_Rate,Monthly_Payment,Principal,Initial_Financing,House_Price,Left_to_Live,Sex,Has_a_car,Bank,Age,Education,CSP,Education_num,Marital_Status,Cell_Number,Credit_Score,Credit_Class
8561,2017-04-20,1969-06-21,Ile-de-France,2017-03-02,5237.680633254425,0.15038169554668285,30,0.0015629155130467275,787.651294360824,276991.96215677145,0.1926492958378755,343087.5339908647,4536.87941381945,Male,nan,BNP Paribas,47,"Baccalauréat, brevet professionnel ou équivalent",Ouvriers agricoles,2,Married,0626776214,7.730986180617727,0
8562,2010-08-26,1980-05-22,Auvergne-Rhone-Alpes,2010-07-02,2074.1586945121403,0.3451754802838584,25,0.0021719407576266695,715.9487235631688,209039.09109383426,0.1182715414479032,237078.76168259484,1088.7760941993001,Male,nan,BNPP,30,Aucun diplôme (ou CEP),Commerçants et assimilés,0,Not Married,0643682232,35.58390775979247,0
8563,2017-05-14,1989-08-05,Grand Est,2017-01-29,1453.8861688616887,0.3143917449091893,30,0.0011959932110062331,457.08980952776255,161627.36064430317,0.060640701640164774,172061.2772200286,981.0431960364829,Female,Yes,Société Générale,27,Superieur à Bac+2,Employés administratifs d'entreprise,5,Married,0655625522,18.088366396839575,0
8564,2016-05-10,1964-06-04,Occitanie,2015-10-27,1488.980999809998,0.3881665902260981,25,0.0016650821978521587,577.9726776076933,169820.9291727149,0.0400464517748782,176905.3611882579,689.3244472227733,Male,nan,Societe Generale,51,"CAP, BEP ou équivalent",Ouvriers non qualifiés de type industriel,4,Not Married,0646328507,8.90430309936842,0
8565,2018-03-31,1990-04-08,Ile-de-France,2017-12-28,4336.8939423054,0.1919224264642906,18,0.001493171289226342,832.3472087255356,177381.53505497397,0.2534959588840042,237616.30920282114,3423.618847476286,Male,No,Crédit Agricole,27,"Baccalauréat, brevet professionnel ou équivalent",Personnes diverses sans activité professionnelle de moins de 60 ans,2,Not Married,0603280246,63.42061301742993,1
8566,2017-08-30,1990-09-20,Nouvelle-Aquitaine,2017-07-02,1609.0770207702074,0.17578477168691453,19,0.0026983709268702098,282.85123672275154,62857.91581761677,0.21720995560405099,80299.84063750066,769.0961128284096,Male,nan,Societe Generale,26,Superieur à Bac+2,Élèves ou étudiants,5,Not Married,0658273554,29.193578364156053,0
8567,2015-07-25,1971-03-28,Normandie,2014-12-02,1000.0,0.11746418131536493,10,0.0025765579809653187,117.46418131536493,13914.184841284266,0.042063056796603715,14525.157360310619,987.4084234216324,Male,nan,HSBC,44,Aucun diplôme (ou CEP),Ouvriers qualifiés de type artisanal,0,Married,0600800340,10.213543314001093,0
8568,2015-11-04,1979-07-10,Ile-de-France,2015-07-17,6374.242100469351,0.2633204604062016,30,0.0020615333722017854,0.0,585893.9644037503,0.0,560787.4900600438,4216.291011295732,Male,Yes,Société Générale,36,Superieur à Bac+2,Employés civils et agents de service de la fonction publique,5,Married,0604203882,13.381373995550142,0
8569,2012-12-17,1964-09-01,Grand Est,2012-06-14,1000.0,0.32689001563968334,30,0.0026246551276440902,326.8900156396833,113154.70024860674,0.2882284076438164,158976.13990750848,148.00340171037965,Male,No,Caisse d'Epargne,48,"CAP, BEP ou équivalent",Ouvriers qualifiés de type artisanal,4,Not Married,0600477337,-22.073762656313,0
8570,2015-01-21,1967-06-10,Auvergne-Rhone-Alpes,2014-09-14,2548.6055155756467,0.2722549848353147,20,0.002744092285444965,693.8705559942471,162023.66835145533,0.16152997176021588,193237.28087406376,1464.4185163480095,Male,No,hsbc,47,Aucun diplôme (ou CEP),Chauffeurs,0,Married,0612413267,-6.740438822922151,0
8571,2018-01-07,1971-07-27,Ile-de-France,2017-11-25,1759.7922295708029,0.2018652458819205,30,0.0014810862748420852,0.0,125079.62012171514,0.0,115910.28853557221,1033.076204426312,Female,nan,HSBC,46,Superieur à Bac+2,Professions intermédiaires administratives et commerciales des entreprises,5,Not Married,0688805038,21.08191123998533,0
8572,2016-11-29,1979-05-24,Auvergne-Rhone-Alpes,2016-07-25,2572.5556136689756,0.31669195470350114,15,0.0019415264196283037,814.7076658762928,144521.0396657771,0.0,142263.21095459393,1971.0065677920927,Male,Yes,hsbc,37,"CAP, BEP ou équivalent",Ouvriers qualifiés de type industriel,4,Not Married,0680331515,52.51114029573047,1
8573,2010-03-25,1966-03-14,Nouvelle-Aquitaine,2010-03-25,1855.2125421254211,0.39863990864075916,10,0.0025730575964072492,739.5617583020684,87606.1083813376,0.1547564343786122,103645.99263992415,1069.1634937789431,Female,nan,BNP Paribas,44,"Baccalauréat, brevet professionnel ou équivalent",Employés administratifs d'entreprise,2,Not Married,0651527068,28.03683039886735,0
8574,2015-01-29,1979-02-14,Provence-Alpes-Cote Azure,2014-10-28,3270.326175488777,0.35364164494136174,10,0.0017996073244290248,1156.5235281946436,137531.28805165418,0.2038378227221539,172742.80539410535,2343.312722659719,Male,nan,BNP Paribas,35,Brevet des collèges,Anciens agriculteurs exploitants,3,Not Married,0656480472,51.57724507691748,1
8575,2014-06-26,1970-12-26,Ile-de-France,2014-03-19,4254.623648470837,0.3237080884487209,25,0.0013901128277278363,1377.2560883152173,406056.635856161,0.06438324871179857,433998.8946297541,2764.983952193642,Male,Yes,Crédit Agricole,43,"CAP, BEP ou équivalent",Professions intermédiaires de la santé et du travail social,4,Not Married,0610126432,37.31167278809211,0
8576,2013-08-19,1985-02-21,Auvergne-Rhone-Alpes,2013-05-05,1829.253517505428,0.26009849613435865,30,0.0023026649028767515,475.7860889516475,165485.4548566854,0.13602732895159375,191540.14982426874,1356.0777014610994,Male,nan,hsbc,28,Bac+2,Ingénieurs et cadres techniques d'entreprise,1,Married,0647275141,19.282523323147643,0
8577,2011-06-09,1982-08-31,Ile-de-France,2011-04-12,5783.819165362686,0.30405471377366466,10,0.0018471435954231289,1758.5974808429876,209078.67067284594,0.00024461652095997266,209129.82728362503,2800.3337071524684,Female,Yes,Crédit Agricole,28,Superieur à Bac+2,Employés civils et agents de service de la fonction publique,5,Married,0623076270,12.95998082620492,0
8578,2015-03-27,1988-12-15,Ile-de-France,2015-01-22,2145.3621377922755,0.27854309342570394,24,0.0027414672356140123,597.5758063790418,166543.84543919866,0.12660182072607928,190684.90110392837,913.6808345640518,Female,nan,BNP Paribas,26,Aucun diplôme (ou CEP),Employés administratifs d'entreprise,0,Married,0601140671,6.4807739185371105,0
8579,2013-11-20,1976-04-26,Grand Est,2013-09-29,1756.7441824418245,0.16660763113306598,30,0.00180996231902494,292.68698674342704,102550.20822917097,0.12309765628499159,116945.98487981643,1583.1200760842773,Male,nan,BNP Paribas,37,Bac+2,Techniciens,1,Not Married,0638446821,60.43243096490849,1
8580,2012-09-01,1978-09-02,Auvergne-Rhone-Alpes,2012-06-06,4623.637432046405,0.2969741304517849,30,0.0023987738629571553,1373.1007059063047,476903.0768820193,0.03708729810897826,495271.3532030997,3014.0596462830244,Male,nan,Credit Agricole,33,"Baccalauréat, brevet professionnel ou équivalent",Ouvriers non qualifiés de type artisanal,2,Married,0653276837,14.602742284636953,0
8581,2014-01-30,1972-09-01,Ile-de-France,2014-01-01,5305.546031084369,0.10412561717098201,25,0.0020104506596822723,552.4432549157141,161623.71148039054,0.053786386032469546,170811.01888049635,2929.924231299661,Female,Yes,BNP Paribas,41,Bac+2,Élèves ou étudiants,1,Married,0687071531,-3.2652716876082835,0
8582,2018-04-20,1968-02-02,Corse,2017-09-08,1004.7761077610776,0.16830891406119586,25,0.0028166653746001026,169.11277557190206,48983.230803927356,0.19405907373280384,60777.69375827403,594.6606248805923,Female,nan,BNPP,50,"Baccalauréat, brevet professionnel ou équivalent",Élèves ou étudiants,2,Married,0606214713,-14.033537144045177,0
8583,2016-07-17,1985-06-30,Nouvelle-Aquitaine,2016-03-31,1774.739717397174,0.33592207822069264,25,0.001758622816022207,596.1742541688634,174965.05602448466,0.2546398438495435,234738.9440939833,653.065771198013,Male,nan,Crédit Agricole,31,Aucun diplôme (ou CEP),"Professeurs, professions scientifiques",0,Not Married,0657183487,18.216726909198414,0
8584,2014-11-24,1966-09-04,Ile-de-France,2014-08-24,4458.626664817658,0.31818117891169306,10,0.0019716925347628513,1418.6510885387925,168557.10925308717,0.0,162815.42246530595,1391.8107309297338,Female,nan,Caisse d'Epargne,48,"Baccalauréat, brevet professionnel ou équivalent",Employés civils et agents de service de la fonction publique,2,Not Married,0681026160,-1.3566282489004209,0
8585,2018-01-05,1986-08-04,Ile-de-France,2017-11-15,4379.8858165417205,0.336799283567341,18,0.0009079997795842004,1475.14240511801,316029.1787244843,0.03870271472081355,328752.80474000395,3233.102269998004,Female,Yes,BNPP,31,Superieur à Bac+2,Anciens employés,5,Not Married,0630443751,58.69895411472267,1
8586,2011-01-03,1987-06-13,Normandie,2010-07-15,2121.3955139551394,0.27156445388680933,20,0.002852316151380287,576.0956142251547,134377.6662457605,0.0,125973.76474224249,2141.948084479057,Female,nan,Crédit Agricole,23,Bac+2,Anciens employés,1,Not Married,0663724172,88.9142947203394,1
8587,2012-08-11,1980-02-26,Hauts-de-France,2012-02-24,1820.5658306583064,0.14162129819781705,15,0.0009242163800159181,257.8308963924165,46087.58671792459,0.15957375694452436,54838.3479201784,1515.0310936077428,Male,nan,BNP Paribas,32,"Baccalauréat, brevet professionnel ou équivalent",Ingénieurs et cadres techniques d'entreprise,2,Not Married,0680681287,57.86791805542151,1
8588,2018-08-24,1976-09-05,Ile-de-France,2018-06-26,1994.4171428418676,0.3296504964613354,30,0.0025205526785247873,657.4606012888197,227935.4425131181,0.17124645094119695,275034.04693950247,1403.6835179598388,Male,nan,BNPP,41,Superieur à Bac+2,Anciens ouvriers,5,Not Married,0683265228,41.901181837498456,1
8589,2015-04-15,1972-07-07,Ile-de-France,2015-02-18,7731.832665150437,0.39698941659724574,11,0.0017709212416642853,3069.4557389655997,401217.9764546176,0.02911125670052972,413248.1494132042,2860.0060627499247,Female,nan,HSBC,42,Superieur à Bac+2,Anciens employés,5,Married,0658267147,-1.395501837644467,0
8590,2015-03-21,1984-11-28,Ile-de-France,2015-03-10,2226.268388980999,0.10495103827892299,10,0.002775534283842532,233.64917891110107,27649.22245378293,0.27917508942069114,38357.7510266147,1204.8138943628167,Female,nan,Société Générale,30,Bac+2,Anciens ouvriers,1,Married,0640631768,3.1444612589805487,0
8591,2017-02-21,1989-07-26,Auvergne-Rhone-Alpes,2016-10-25,2845.607926527842,0.3618950410879985,16,0.002455518271833543,0.0,193870.5965808475,0.19111814643497094,239677.27267757466,1011.6262457797852,Male,nan,Société Générale,27,Bac+2,Anciens employés,1,Not Married,0643370736,23.16121159671259,0
8592,2014-02-08,1980-06-04,Ile-de-France,2014-01-28,2054.891468127903,0.28160053041031924,15,0.0023236223764964863,578.6585273604571,102354.51551997963,0.19015483704983427,126387.75929353556,1308.1815887939658,Female,nan,Caisse d'Epargne,33,Superieur à Bac+2,Anciennes professions intermédiaires,5,Married,0602877473,9.989738804242421,0
8593,2015-01-02,1979-11-14,Grand Est,2014-10-10,1456.881493814938,0.3007039009890234,12,0.003285203951439129,438.0899484688676,61849.351551365275,0.006787772699038408,62272.04000442071,1035.0585921192521,Female,nan,Caisse d'épargne,35,Bac+2,Employés civils et agents de service de la fonction publique,1,Not Married,0660311744,46.9892064248846,1
8594,2017-04-14,1985-03-15,Corse,2017-01-10,1000.0,0.3027404892962497,23,0.002720917320080563,0.0,80986.65045980418,0.2429227064414783,106972.7637440284,634.179145656009,Male,nan,Credit Agricole,32,Superieur à Bac+2,Anciens ouvriers,5,Not Married,0683438184,41.819325947946936,1
8595,2016-05-19,1989-06-30,Auvergne-Rhone-Alpes,2016-01-22,1488.04617624123,0.193469503668347,15,0.002489800047159229,287.89155515297233,50859.566893336356,0.13310263394410238,58668.49858447594,948.8805134109357,Male,nan,HSBC,26,Bac+2,Anciennes professions intermédiaires,1,Not Married,0613731507,45.53398358767362,1
8596,2014-09-02,1985-06-20,Occitanie,2014-08-26,2012.1722867228673,0.37609336329646836,25,0.0016290745658757116,756.7646428455488,222453.6288059681,0.237026237282836,291561.30875817826,1043.8603253791748,Male,nan,Société Générale,29,Aucun diplôme (ou CEP),"Ouvriers qualifiés de la manutention, du magasinage et du transport",0,Not Married,0625821370,36.81453562959014,0
8597,2012-07-14,1967-12-09,Ile-de-France,2012-04-12,4337.843006671407,0.2876113463724541,15,0.003337160539568071,1247.612867501098,219012.54000014838,0.0,199102.30909104398,3491.5079744051573,Male,nan,BNP Paribas,44,"Baccalauréat, brevet professionnel ou équivalent",Anciennes professions intermédiaires,2,Married,0647081546,10.595556597960453,0
8598,2017-10-12,1963-08-12,Ile-de-France,2017-08-12,2225.3604066045905,0.15689294774093396,25,0.0022103285748348695,0.0,101892.50023823719,0.18592835214852155,125164.04484440017,1144.476381277184,Male,nan,Société Générale,54,Bac+2,Professions intermédiaires administratives et commerciales des entreprises,1,Not Married,0675888887,5.071286811968072,0
8599,2018-12-18,1972-02-22,Ile-de-France,2018-10-09,2351.523437999177,0.18157016375336038,30,0.0016158765686109982,0.0,150031.96277980652,0.09168989639498559,165177.02729975255,1325.451592628039,Female,Yes,Credit Agricole,46,"CAP, BEP ou équivalent",Anciens employés,4,Not Married,0652712673,18.9148820638801,0
8600,2013-10-20,1979-07-13,Grand Est,2013-03-06,1000.0,0.13124127603479732,21,0.0021270544870462494,131.24127603479732,32342.224767278738,0.0,31805.819287483268,499.83951172695015,Male,nan,BNP Paribas,34,"CAP, BEP ou équivalent","Anciens artisans, commerçants, chefs d'entreprises",4,Not Married,0614233865,21.240386157197463,0
8601,2018-10-05,1967-05-31,Ile-de-France,2018-08-10,1000.0,0.10434285041879532,25,0.0016082327755337817,104.34285041879532,30679.911360690272,0.014827298706037384,31141.65802644971,961.0613691661409,Male,nan,HSBC,51,Aucun diplôme (ou CEP),Anciens ouvriers,0,Married,0670880506,1.5025506743294414,0
8602,2018-04-30,1972-02-18,Normandie,2018-01-18,1219.1894868948689,0.11998553331943662,19,0.0022760189903885857,146.28510080253113,32639.093589725133,0.08908063318668702,35830.93606178021,568.6479122328305,Female,nan,BNP Paribas,46,"CAP, BEP ou équivalent",Anciens employés,4,Not Married,0663267332,5.849387855565972,0
8603,2016-04-25,1969-02-13,Auvergne-Rhone-Alpes,2016-02-23,2805.5489446397864,0.20303659034536525,24,0.0019735449054582876,569.6290917667002,160215.73918778,0.19548471983720983,199145.67583521976,1727.9612387137586,Male,No,BNP Paribas,47,Aucun diplôme (ou CEP),Techniciens,0,Not Married,0627603057,24.38301137761023,0
8604,2014-09-22,1987-10-22,Provence-Alpes-Cote Azure,2014-08-21,2742.3471366862414,0.19143250249831362,25,0.0011887061745212491,524.974375094932,155167.59992942767,0.10649099096953807,173660.92379728612,1737.6536600066702,Male,nan,Societe Generale,26,Superieur à Bac+2,"Anciens cadres, professions intellectuelles supérieures",5,Not Married,0626778104,46.724408569441024,1
8605,2018-05-18,1965-01-22,Ile-de-France,2018-03-09,2765.464947072545,0.3077776433414826,23,0.002280729807511036,0.0,228840.5914459955,0.05638280727661804,242514.22421155407,596.7491545723177,Female,nan,BNP Paribas,53,Superieur à Bac+2,?,5,Married,0608617528,-29.329168776070993,0
8606,2010-01-17,1976-10-24,Grand Est,2009-08-24,1000.0,0.2978204802789289,17,0.0032784728579895355,297.82048027892887,59085.479097761185,0.044448035295755806,61833.87327977386,742.7952296939795,Male,nan,hsbc,33,Superieur à Bac+2,"Contremaîtres, agents de maîtrise",5,Married,0673077417,14.393572596525374,0
8607,2017-02-13,1966-03-14,Auvergne-Rhone-Alpes,2016-12-25,1883.1798979092082,0.31366931649101404,15,0.002011400956684294,590.6957514067989,104728.630193337,0.3379075224152759,158178.25113401245,737.5525768064437,Male,nan,BNP Paribas,50,Aucun diplôme (ou CEP),Ingénieurs et cadres techniques d'entreprise,0,Married,0645363271,-18.522998529675625,0
8608,2018-07-30,1974-02-22,Grand Est,2018-07-11,1000.0,0.22224512532400614,15,0.001367552860368255,222.24512532400615,39594.37263995556,0.09194157361615796,43603.33155833606,516.9125165690407,Male,nan,BNP Paribas,44,Brevet des collèges,Ouvriers qualifiés de type artisanal,3,Not Married,0633588072,15.677802120082788,0
8609,2017-04-10,1990-03-30,Provence-Alpes-Cote Azure,2017-02-19,3249.9866097155195,0.3983902898724969,21,0.000890922359042042,1294.7631075262993,323235.11321935354,0.38232048866795987,523305.5448484758,729.0293372458541,Male,nan,Société Générale,27,"Baccalauréat, brevet professionnel ou équivalent",Ingénieurs et cadres techniques d'entreprise,2,Married,0685061581,0.45496248604080947,0
8610,2012-12-20,1962-02-17,Hauts-de-France,2012-09-14,1804.9995749957498,0.35959405903769937,25,0.0016846933834809698,649.0671237340439,190663.45392956492,0.11382440400095739,215153.1308133325,707.5037020976927,Male,No,Société Générale,50,Bac+2,Professions intermédiaires administratives et commerciales des entreprises,1,Not Married,0660055732,2.3658614921286514,0
8611,2018-08-02,1989-05-11,Hauts-de-France,2018-01-05,1738.630721307213,0.1573965660413437,15,0.00290309251698383,273.65450514773977,48195.00734358257,0.0,46219.7404907826,660.2005123187848,Female,nan,BNPP,29,Superieur à Bac+2,Employés administratifs d'entreprise,5,Not Married,0646540663,15.987933176208735,0
8612,2017-10-18,1972-02-12,Ile-de-France,2017-09-11,4415.441701918329,0.25865166350510754,20,0.0019714704160532274,1142.061341310999,268739.70990599383,0.0,256441.60605929382,2323.5363091355102,Male,nan,hsbc,45,Bac+2,"Professeurs des écoles, instituteurs et assimilés",1,Not Married,0682156374,21.20735031201096,0
8613,2010-05-05,1969-05-31,Bourgogne-Franche-Comte,2009-10-07,1000.0,0.26585357046169167,19,0.002727146828417169,265.8535704616917,59064.45412244582,0.06130593165740139,62921.94242447141,579.2861516475322,Female,nan,HSBC,40,Bac+2,Employés administratifs d'entreprise,1,Not Married,0670211128,27.223418982062512,0
8614,2014-05-30,1965-01-26,Ile-de-France,2014-05-20,3915.6331564463985,0.2862416595809849,30,0.001933647042518223,1120.8173330115474,391983.3896806253,0.1831162334924381,479852.0986118736,1504.0436468274042,Male,nan,Société Générale,49,"CAP, BEP ou équivalent",Techniciens,4,Not Married,0622708417,3.163990293157461,0
8615,2017-07-25,1973-01-06,Auvergne-Rhone-Alpes,2017-07-06,2475.783059613144,0.27651455031219896,30,0.00197117272198174,684.5900393994885,239287.87346886419,0.11491578191969831,270356.0503969512,1661.546935133439,Male,nan,BNP Paribas,44,Bac+2,?,1,Married,0652386854,1.1174694076225933,0
8616,2011-07-10,1971-09-22,Provence-Alpes-Cote Azure,2011-07-06,2425.0771807342076,0.36159258651119364,25,0.0018372345313388088,876.8899302709555,257097.74403349482,0.24668901892703476,341290.31766841124,789.348909345416,Male,nan,Crédit Agricole,39,"CAP, BEP ou équivalent",Anciens ouvriers,4,Married,0600638863,-8.678351315137789,0
8617,2015-04-09,1963-04-25,Centre - Val de Loire,2014-09-20,1652.1436614366146,0.2829381336232387,17,0.003193861237422026,467.4544440443397,92806.07862618135,0.0700886887951504,99800.99984581987,954.5296101360632,Male,nan,Société Générale,51,"CAP, BEP ou équivalent",Élèves ou étudiants,4,Married,0601211075,-11.444744275331836,0
8618,2012-04-22,1983-10-20,Normandie,2012-01-28,1548.4157941579415,0.13402637024168534,20,0.002272141638293317,207.52854851588552,48687.613418151304,0.17945838607539377,59335.94663807614,1323.3172044754474,Male,nan,Société Générale,28,"Baccalauréat, brevet professionnel ou équivalent",Employés de commerce,2,Not Married,0664405127,63.526108299394934,1
8619,2018-08-06,1979-07-18,Grand Est,2018-04-10,1182.3729337293373,0.1612863242288312,25,0.00203482693001489,190.70058434886425,55774.77014205911,0.0,54956.28035666362,332.6674822070514,Female,Yes,Crédit Agricole,39,Bac+2,Employés de commerce,1,Not Married,0645020185,-4.4660478356658615,0
8620,2012-09-25,1990-10-28,Auvergne-Rhone-Alpes,2012-06-07,2555.0057538033047,0.14477198862309068,17,0.002773710574314388,369.8932639215433,73698.50001432264,0.27912081251774945,102234.19026941631,2190.910904110532,Male,nan,BNP Paribas,21,Brevet des collèges,Ouvriers qualifiés de type industriel,3,Not Married,0605131121,72.46345925847864,1
8621,2015-02-20,1970-11-03,Grand Est,2014-11-30,2145.759062590626,0.312538313914717,25,0.0020107630347443255,670.6319194892978,196200.4203636967,0.28666308618013914,275045.93770853593,1456.1177817123782,Female,Yes,BNP Paribas,44,"Baccalauréat, brevet professionnel ou équivalent",Employés administratifs d'entreprise,2,Married,0686035230,2.1369600961604007,0
8622,2014-10-26,1975-01-25,Ile-de-France,2014-08-16,1639.1297867079631,0.2676303468073423,25,0.001902526988991241,438.68087327889725,128513.59277886312,0.20338188799945756,161323.96545206296,1098.9016237322658,Male,nan,BNPP,39,Superieur à Bac+2,Ouvriers non qualifiés de type industriel,5,Married,0682830768,4.712130080238275,0
8623,2016-05-31,1987-01-07,Auvergne-Rhone-Alpes,2016-04-26,4545.830125514197,0.1421222534387214,19,0.0014472153918674003,646.0636211877033,145287.10491265898,0.0,142019.30964406038,3843.7069137120925,Female,nan,Credit Agricole,29,Aucun diplôme (ou CEP),Artisans,0,Married,0646170374,23.53779449909004,0
8624,2010-06-03,1969-10-13,Ile-de-France,2010-04-13,1409.5848921750514,0.25263296900143595,10,0.0022514546242644877,356.1076163697522,42251.52883732253,0.11006480558183518,47477.08496341283,907.1223940356208,Male,nan,BNP Paribas,40,"Baccalauréat, brevet professionnel ou équivalent",Anciennes professions intermédiaires,2,Not Married,0638468172,33.79237632902668,0
8625,2011-05-19,1986-03-27,Hauts-de-France,2010-10-14,1000.0,0.12407275606561366,19,0.0018410560148677015,124.07275606561366,27797.443743691845,0.16531473773180538,33302.90469985582,750.1094518860162,Male,nan,BNP Paribas,25,Brevet des collèges,Ouvriers non qualifiés de type industriel,3,Not Married,0670681784,55.05232457402856,1
8626,2010-08-09,1985-05-06,Provence-Alpes-Cote Azure,2010-06-23,2498.3641412907245,0.18120209725303094,15,0.0021084912150395093,452.708822103647,80205.51215743588,0.09521974403813449,88646.3996411703,2175.7336421129635,Female,nan,BNPP,25,Superieur à Bac+2,Personnels des services directs aux particuliers,5,Married,0613131561,27.275061685376492,0
8627,2011-01-14,1962-12-08,Auvergne-Rhone-Alpes,2010-10-21,3983.638997697371,0.1210516568403929,16,0.002051337358254202,482.2261009252689,91076.81766586957,0.11910367577995018,103391.07470621978,3804.7442500396346,Male,nan,HSBC,48,Aucun diplôme (ou CEP),Chauffeurs,0,Not Married,0672015140,56.396016207983436,1
8628,2015-05-03,1965-01-26,Ile-de-France,2015-04-23,1289.6494921768515,0.2795950391819308,19,0.0024342346595576624,360.57960029614395,80331.98780316618,0.10803309087695934,90061.62334222304,826.9237154411398,Male,nan,BNP Paribas,50,Aucun diplôme (ou CEP),Ouvriers qualifiés de type industriel,0,Not Married,0670373784,24.209188284747725,0
8629,2014-11-03,1971-05-23,Grand Est,2014-10-21,1922.8785837858377,0.20200809991326807,20,0.004032214049801437,388.4370490744929,89550.46183013965,0.24411033618975952,118470.28226148694,1095.594432673393,Male,nan,HSBC,43,"CAP, BEP ou équivalent",Ingénieurs et cadres techniques d'entreprise,4,Not Married,0611401287,22.57368496776533,0
8630,2017-07-27,1991-10-03,Ile-de-France,2017-07-07,2237.9878263916385,0.32480680182862753,10,0.0018633598128752064,726.9136684216697,86415.31680328319,0.2701010477469905,118393.5345249386,781.1476466727319,Male,nan,Crédit Agricole,25,"CAP, BEP ou équivalent",Ingénieurs et cadres techniques d'entreprise,4,Not Married,0661227761,22.60056700740563,0
8631,2017-10-25,1968-06-14,Provence-Alpes-Cote Azure,2017-06-24,3594.700040882364,0.36420829663073484,24,0.0033160467230408473,1309.2195787881988,362393.3786901983,0.16576130949857282,434400.1097244462,2295.2138490854777,Male,nan,hsbc,49,"Baccalauréat, brevet professionnel ou équivalent",Ouvriers qualifiés de type artisanal,2,Married,0650888840,-1.4066642426951788,0
8632,2013-02-13,1985-06-17,Pays de la Loire,2012-07-25,1000.0,0.19879103196232878,20,0.0017772637718427877,198.7910319623288,46868.46648758786,0.2804869824557443,65139.15015402078,360.06929359836056,Male,nan,Caisse d'Epargne,27,Superieur à Bac+2,Cadres administratifs et commerciaux d'entreprise,5,Not Married,0655264638,16.289857022164455,0
8633,2016-06-21,1976-09-06,Ile-de-France,2016-04-06,2198.135924397426,0.16290790952514378,15,0.0017843285660998614,358.0937282957042,63597.25867885563,0.11208453221580361,71625.35284756706,838.5565910058059,Female,nan,Caisse d'Epargne,39,"Baccalauréat, brevet professionnel ou équivalent","Professeurs des écoles, instituteurs et assimilés",2,Married,0624550066,-12.138722947041366,0
8634,2018-12-06,1987-01-15,Auvergne-Rhone-Alpes,2018-07-13,1574.4139922323454,0.15700458393755712,25,0.0028009069607941466,247.19021379590768,71612.21288423952,0.16244786700398184,85501.79751566578,1604.0552562615485,Female,nan,Societe Generale,31,"Baccalauréat, brevet professionnel ou équivalent",Professions intermédiaires de la santé et du travail social,2,Not Married,0657874362,77.66978477211455,1
8635,2018-10-29,1971-08-24,Auvergne-Rhone-Alpes,2018-06-02,2623.0841712215083,0.21069213168400003,25,0.0016098510321122513,552.663195621218,162496.194119666,0.0,154620.07778140125,2412.9991009804867,Male,nan,Société Générale,47,"CAP, BEP ou équivalent",Ouvriers qualifiés de type artisanal,4,Not Married,0674018364,54.77204182331714,1
8636,2011-04-02,1986-03-22,Ile-de-France,2011-03-08,6947.725844383977,0.35036999603403185,20,0.0021710403649931533,2434.274676542355,571673.1487147856,0.11185387457185847,643670.1488048531,1305.1743989808056,Male,nan,BNP Paribas,25,Bac+2,Ouvriers non qualifiés de type artisanal,1,Married,0657350737,4.069334275120362,0
8637,2015-08-14,1964-03-13,Hauts-de-France,2015-05-18,1668.5118151181512,0.26916118755772006,30,0.001960401951668315,449.09862161128865,157000.66630586877,0.0,151414.13455880125,656.4236356999317,Male,nan,Caisse d'Epargne,51,"CAP, BEP ou équivalent",Anciennes professions intermédiaires,4,Not Married,0603022403,-1.3822058918589306,0
8638,2012-06-03,1975-06-25,Normandie,2012-05-25,1005.9553695536955,0.11048608650835506,30,0.0024099546854219034,111.1440719840539,38595.96367918637,0.16403394999919085,46169.29560614215,869.4513432949337,Male,No,HSBC,36,"CAP, BEP ou équivalent",Ouvriers agricoles,4,Not Married,0623424640,55.07204490401851,1
8639,2011-04-01,1969-12-19,Auvergne-Rhone-Alpes,2011-03-22,4868.774278544436,0.21367401125370417,10,0.0018437482246306178,1040.3305299854492,123686.42521523482,0.23349851619510376,161364.88686396036,4132.8250242841395,Female,nan,BNP Paribas,41,"Baccalauréat, brevet professionnel ou équivalent",Anciens employés,2,Married,0618672847,14.275241925366544,0
8640,2010-10-10,1974-05-18,Provence-Alpes-Cote Azure,2010-10-05,2076.924083640639,0.2944156454226844,15,0.0031983171731956514,611.478944578976,107453.75130136474,0.06824014760654828,115323.43985989915,1279.636256376436,Male,nan,BNPP,36,Superieur à Bac+2,Chômeurs n'ayant jamais travaillé,5,Not Married,0683756672,37.18442695055168,0
8641,2011-04-23,1964-12-30,Grand Est,2010-11-14,1345.7478624786247,0.1162819792243409,20,0.005112698064854618,0.0,35693.12115958432,0.22467463047308323,46036.312704901335,1081.277041563574,Female,nan,HSBC,46,"CAP, BEP ou équivalent","Professeurs, professions scientifiques",4,Not Married,0685473601,39.611434776565616,0
8642,2012-09-01,1983-02-25,Normandie,2012-06-25,1026.639621396214,0.10349642399954213,15,0.0020276845647771756,106.25352955075196,18836.138900627895,0.05249422390309599,19879.7087847003,945.5296141429022,Female,Yes,HSBC,29,"CAP, BEP ou équivalent",Chômeurs n'ayant jamais travaillé,4,Married,0638510856,21.508965572193247,0
